id 	 user_id 	 date 	 text
948946932612792320	834833150	2018-01-04 21:29	"This amazing Muslim girl sings Gita verses and won second prize in the national contest … After watching this I feel something I am missing"

948943440540086273	13508182	2018-01-04 21:15	"This amazing Muslim girl sings Gita verses and won second prize in the national contest …"

945574590603976704	194473401	2017-12-26 14:08	"In the Gita recitation contest organised by the Education Department of Lucknow, Muslim girl AfreenRauf won the competition. This is a slap in the face of the communal forces who intend to divide India. "

934478355520397312	3947754373	2017-11-25 23:16	"Majority of Dalits are Hindus..so does Our president...GITA is pride for all Hindus..how's it opposing to dalits? And have u heard about Muslim girl who won Gita contest? So how's against minorities? Everyone loves to read it..India's greatest philosophy is there in it."

806734898098638848	2386579946	2016-12-08 11:09	"A year old Muslim girl, Mryam Siddiqui, had recently won the Bhagvad Gita Champions League contest. "

756897783936872448	3038839278	2016-07-23 22:34	" DidYouKnow : Muslim girl has won award on Bhagavad-Gita contest. Only in India. IncredibleIndia "

698350561561694208	3982846752	2016-02-13 09:08	" ShankhPaad Last year another Muslim girl won Bhagwad Gita contest in Mumbai. "

684611668987383808	2890406815	2016-01-06 11:15	" ZeeNews they should meet that -year-old Muslim girl from Mumbai who won Bhagwad Gita contest! "

675505364951957504	2302676784	2015-12-12 08:10	" Hatoff to the little girl. Muslim girl won Bhagwad Gita contest at age and returned lacs award for needy "

657518120622419968	3889431072	2015-10-23 16:55	"Muslim Girl named Maryam once won the contest of Bhagwad Gita, the Holy Book for Hindus. Hindu Muslim India diverse YaarPataHai"

623446673474256896	3135642877	2015-07-21 16:27	"A Muslim Girl Won ISKCON Bhagwad Gita Champions League Contest - … -"

619176479306285056	786745993	2015-07-09 21:39	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize …"

619136707942727682	3143085073	2015-07-09 19:01	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize …"

619131831317737472	2813971400	2015-07-09 18:41	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize …"

618781784461807617	3264571226	2015-07-08 19:30	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize …"

618428421585047552	68874435	2015-07-07 20:06	"Muslim girl who won Bhagavad Gita contest donates her RM600, "

618417410387763200	740555124	2015-07-07 19:22	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize …"

617630475264241664	326554109	2015-07-05 15:15	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize …"

616948540514791424	1129718046	2015-07-03 18:06	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize - Nation | The Star Online …"

616001635576213504	284069203	2015-07-01 03:23	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize - Nation | The Star Online …"

615908542000664576	2726521376	2015-06-30 21:13	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize - Nation | The Star Online …"

615787345673990145	2726521376	2015-06-30 13:11	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize - Nation | The Star Online …"

615364213079347200	2204872117	2015-06-29 09:10	"Muslim girl who won Bhagavad Gita contest donates her RM600, prize - Nation | The Star Online …"

613388675490123777	541087167	2015-06-23 22:20	"Maryam Siddiqui: the -year-old Muslim girl who won the 'Gita Champions League' contest … Mvslim"

612452623795404800	990813391	2015-06-21 08:20	"Omg! They brought that Muslim girl who won the Gita quiz contest! Mariam Siddiqui! fangirlmoment YogaDay "

612295522594988033	541087167	2015-06-20 21:56	"Maryam Siddiqui: the -year-old Muslim girl who won the 'Gita Champions League' contest … Mvslim"

612153123637870592	2191703749	2015-06-20 12:30	"Muslim girl who won Gita contest: NarendraModi met Maryam Asif Siddiqui, winner of GitaChampionsLeague (GCL)"

611864901439492097	428120462	2015-06-19 17:25	"Muslim girl Maryam Asif Siddiqui won Gita Contest .. in NEW DELHI .... PM Narendra Modi admiring her. "

611861494267973632	18860860	2015-06-19 17:12	"Muslim girl who won Gita contest: Indian PM NarendraModi met Maryam Asif Siddiqui, winner of Gita Champions League "

611834200166010880	345751278	2015-06-19 15:23	"PM Narendra Modi wishes Mumbai Muslim girl who won Bhagavad Gita Contest! "

611795820137070592	281915400	2015-06-19 12:51	"Modi Meets Muslim Girl Who Won Bhagavad Gita Contest "

611778948427485184	1353836197	2015-06-19 11:44	"Modi Meets Muslim Girl Who Won Bhagavad Gita Contest "

611769105666805760	391332344	2015-06-19 11:04	"Modi meets Muslim girl who won Gita contest …"

611607193499009024	1582517030	2015-06-19 00:21	"The country whr muslim can learn Gita hindu can learn Quran,PM meets girl who won Gita’contest …"

611603965394948096	517676729	2015-06-19 00:08	"Modi Meets Muslim Girl Who Won Bhagavad Gita Contest "

611548990568538113	541806621	2015-06-18 20:30	"Modi Meets Muslim Girl Who Won Bhagavad Gita Contest "

611537550088368128	3129084332	2015-06-18 19:44	"PM Modi meets Muslim Girl Maryam Siddiqui,who won Bhagwad Gita Contest-TV9 …"

611525669114245120	2696185783	2015-06-18 18:57	"Modi Meets Muslim Girl Who Won Bhagavad Gita Contest "

611512813454929920	2648764640	2015-06-18 18:06	"Modi Meets Muslim Girl Who Won Bhagavad Gita Contest - The New Indian Eress Salute to Her for Uneected Ability. Congrats Best Wishes"

611493495715463169	2451564948	2015-06-18 16:49	"PM Narendra Modi meets Mumbai Muslim girl who won Gita contest … via MunsifUrduTv …"

609420555641446402	123851279	2015-06-12 23:32	"The Muslim girl who won the Bhagwat Gita contest, donated all her money to the education of the girl child. Wow! …"

608971998576934912	822803131	2015-06-11 17:50	"Maryam Siddiqui, a Muslim girl who won a contest on Gita Report By ASIAN TV NEWS "

606079050357067778	541087167	2015-06-03 18:14	"Maryam Siddiqui: the -year-old Muslim girl who won the 'Gita Champions League' contest … Mvslim"

590253939682979840	107718561	2015-04-21 02:11	"When a Muslim girl won "Bhagvat Gita" contest BecauseItsIndia"

587400197279502336	209711103	2015-04-13 05:11	"Meet the Muslim girl who won the Bhagavad Gita contest "

586871372128722945	56412100	2015-04-11 18:10	"Cool! RT HuffPostRelig: Interfaith! Meet the Muslim girl who won the Bhagavad Gita contest "

586746106131959808	545937051	2015-04-11 09:52	"Muslim Girl Won Bhagwad Gita Contest "

585898935505387520	1530144414	2015-04-09 01:46	"Maryam Siddiqui,a Muslim girl has won written contest on Gita setting example before politicians & shown them how tolerance can be practiced"

585472407495962625	399322934	2015-04-07 21:31	"A -year-old Muslim girl has emerged topper at a contest on Bhagwad Gita. She won the contest from among ,500... "

585420732638896128	1598388384	2015-04-07 18:05	"Muslim Girl Won Gita Contest Such Events Only Happen In India. Proud To Be Indian <3 LIKE & SHARE If You Are... "

585108027507773440	437551181	2015-04-06 21:23	"Political parties fete Muslim girl who won Gita contest: Political parties are now scrambling to felicitate ... "

585105491451314176	110709129	2015-04-06 21:13	"Political parties fete Muslim girl who won Gita contest mumbai"

585103025120751618	108030088	2015-04-06 21:03	"“ the_hindu: Political parties fete Muslim girl who won Gita contest - ” I liked her father's statement also"

585093858322579457	207919986	2015-04-06 20:27	"Hindu. Political parties fete Muslim girl who won Gita contest "

585090116214857729	101154794	2015-04-06 20:12	"Political parties fete Muslim girl who won Gita contest news Hindu"

585089081144516608	15815676	2015-04-06 20:08	"Political parties fete Muslim girl who won Gita contest : …"

585087975995781122	177829660	2015-04-06 20:03	"Political parties fete Muslim girl who won Gita contest - "

585087975962255360	20751449	2015-04-06 20:03	"Political parties fete Muslim girl who won Gita contest - "

585087842298142720	1118624510	2015-04-06 20:03	"Political parties fete Muslim girl who won Gita contest "

585087198220820480	1939977158	2015-04-06 20:00	" sexi deai antifa Political parties fete Muslim girl who won Gita contest …"

585083788767731712	2304286628	2015-04-06 19:47	"Perfect epitome of Humanity, a year old Muslim girl won the Gita contest k15. shubhpuja faith hindu …"

584950528662081536	67375625	2015-04-06 10:57	"Muslim girl Mariyam Asif Siddiqui won Bhagwad Gita contest "

584700319348563968	322710298	2015-04-05 18:23	"Mariyam Asif siddiqui Muslim girl won Bhagwad Gita contest...she is only years and study in th standard..wow ...congrats."

584695851311833088	1307817696	2015-04-05 18:05	"Photo: Humanity is the greatest religion, believes Maryam Siddiqui, a Muslim girl who won a contest on Gita "

584655879653339136	66914655	2015-04-05 15:26	"Why r people so surprised that the Muslim girl won the Bhagwat Gita contest? Literature is secular."

584640875008888832	708853942	2015-04-05 14:27	" … Muslim girl won bhagwad gita contest ...."

584600299010187264	2238575071	2015-04-05 11:45	"This Year Old Muslim Girl Won a Bhagawad Gita Contest Breaking all Religious Stereotypes -> "

584600184690192384	2238575071	2015-04-05 11:45	"This Year Old Muslim Girl Won a Bhagawad Gita Contest Breaking all Religious Stereotypes -> "

584532698498146304	1675141650	2015-04-05 07:17	"*Minor planet named after former Chess grandmaster Vishwanathan Anand *Mariyam Asif Siddiqui, Muslim girl won Bhagwad Gita contest"

584530689225129984	178247585	2015-04-05 07:09	" Swamy39 : Sir, Mulayam govt honoring Mumbai Muslim girl, who won Gita contest. Why doesn't he start Gita classes in Madarsas of UP?"

